origin,origin_latitude,origin_longitude,destination,destination_latitude,destination_longitude
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
